종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"152550","한국ANKOR유전","KOSPI",,"1675","5","0.30","1670","1680","1670","6951","11633515","117283500000","70020000"
"004590","한국가구","KOSDAQ","벤처기업부","4540","-30","-0.66","4430","4580","4400","72636","324138735","68100000000","15000000"
"036460","한국가스공사","KOSPI",,"33800","-300","-0.88","33750","35400","33550","603055","20643360250","3120179400000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","6040","340","5.96","5690","6620","5670","3063218","19266040590","138920000000","23000000"
"005430","한국공항","KOSPI",,"36550","1050","2.96","35300","37000","34850","14431","524618250","115730275250","3166355"
"071050","한국금융지주","KOSPI",,"47500","-700","-1.45","47950","48450","47150","231959","11083875800","2646984620000","55725992"
"071055","한국금융지주우","KOSPI",,"44600","-250","-0.56","44550","45000","44000","11250","498472650","261277994600","5858251"
"034950","한국기업평가","KOSDAQ","우량기업부","68700","0","0.00","68300","69200","68200","1193","81647400","311933311800","4540514"
"010040","한국내화","KOSPI",,"2680","-40","-1.47","2630","2720","2600","24519","64624805","110059726160","41067062"
"025540","한국단자","KOSPI",,"62300","2000","3.32","58700","62500","58700","15954","969362100","648854500000","10415000"
"222980","한국맥널티","KOSDAQ","벤처기업부","5620","-40","-0.71","5510","5960","5460","217580","1227736410","61996934460","11031483"
"331660","한국미라클피플사","KONEX","일반기업부","8760","-1490","-14.54","8760","8760","8760","1","8760","9636000000","1100000"
"256840","한국비엔씨","KOSDAQ","벤처기업부","6250","-90","-1.42","6260","6430","6210","905165","5706598790","422390550000","67582488"
"004090","한국석유","KOSPI",,"10050","160","1.62","9890","10450","9750","238059","2397909850","127575906000","12694120"
"025550","한국선재","KOSDAQ","우량기업부","3700","-5","-0.13","3620","3740","3550","315416","1153218275","88464032600","23909198"
"002200","한국수출포장","KOSPI",,"23850","-600","-2.45","23850","24500","23800","5936","143917800","95400000000","4000000"
"002960","한국쉘석유","KOSPI",,"246500","1500","0.61","242500","247500","242500","1272","311767000","320450000000","1300000"
"017890","한국알콜","KOSDAQ","우량기업부","10400","0","0.00","10300","10550","10250","51258","532012200","224699904000","21605760"
"000240","한국앤컴퍼니","KOSPI",,"12450","50","0.40","12500","12550","12100","91746","1139727450","1181943738000","94935240"
"080720","한국유니온제약","KOSDAQ","벤처기업부","5840","-110","-1.85","5700","5840","5600","19491","111069120","46157771520","7903728"
"123890","한국자산신탁","KOSPI",,"3085","-45","-1.44","3100","3190","3070","120008","371791265","382471364920","123977752"
"015760","한국전력","KOSPI",,"20100","400","2.03","19800","20400","19500","3316526","66282150000","12903477947700","641964077"
"063570","한국전자금융","KOSDAQ","우량기업부","4650","-205","-4.22","4790","4800","4635","222363","1044312260","158786935200","34147728"
"041460","한국전자인증","KOSDAQ","중견기업부","4745","-75","-1.56","4700","4850","4650","480446","2277612635","90155000000","19000000"
"006200","한국전자홀딩스","KOSPI",,"1155","-35","-2.94","1180","1180","1135","75672","87363570","54057622080","46803136"
"101680","한국정밀기계","KOSDAQ","관리종목(소속부없음)","1440","0","0.00","0","0","0","0","0","12101760000","8404000"
"039740","한국정보공학","KOSDAQ","중견기업부","3360","60","1.82","3230","3400","3190","39744","130679170","26941813920","8018397"
"053300","한국정보인증","KOSDAQ","중견기업부","4545","0","0.00","4435","4595","4425","31879","143064895","189873424395","41776331"
"025770","한국정보통신","KOSDAQ","우량기업부","11950","600","5.29","11100","12050","11000","965190","11231867000","447459038450","37444271"
"409570","한국제10호스팩","KOSDAQ","SPAC(소속부없음)","2155","5","0.23","2150","2185","2140","10628","22830620","11658550000","5410000"
"009540","한국조선해양","KOSPI",,"72900","-1400","-1.88","73500","74800","72500","215757","15871984000","5159360156400","70773116"
"023350","한국종합기술","KOSPI",,"6300","40","0.64","6100","6430","6040","105601","658341440","68985000000","10950000"
"025890","한국주강","KOSPI",,"2410","-110","-4.37","2500","2500","2355","47925","115515970","27255314190","11309259"
"000970","한국주철관","KOSPI",,"6770","-100","-1.46","6750","6870","6660","27092","182591610","154359385000","22800500"
"104700","한국철강","KOSPI",,"5980","-130","-2.13","5980","6110","5960","48155","288992740","253851000000","42450000"
"017960","한국카본","KOSPI",,"11900","50","0.42","11600","12150","11450","471456","5570038000","523133008300","43960757"
"023760","한국캐피탈","KOSDAQ","우량기업부","732","-33","-4.31","751","788","732","2199797","1675151404","231026209632","315609576"
"054040","한국컴퓨터","KOSDAQ","벤처기업부","3445","-30","-0.86","3420","3460","3355","51405","174149250","55365594050","16071290"
"050540","한국코퍼레이션","KOSDAQ","투자주의환기종목(소속부없음)","822","0","0.00","0","0","0","0","0","4207455498","5118559"
"161890","한국콜마","KOSPI",,"38000","-350","-0.91","38300","38500","37600","76058","2886890800","869484840000","22881180"
"024720","한국콜마홀딩스","KOSPI",,"14900","150","1.02","14650","14900","14200","38752","561685700","276793113100","18576719"
"021650","한국큐빅","KOSDAQ","중견기업부","2335","-15","-0.64","2235","2345","2235","43706","99557415","38178564605","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"35250","-450","-1.26","36400","36400","35100","358503","12746587150","4366596182250","123875069"
"053590","한국테크놀로지","KOSDAQ","중견기업부","752","-18","-2.34","738","793","730","397542","296787641","101560406464","135053732"
"034830","한국토지신탁","KOSPI",,"1370","-30","-2.14","1375","1405","1365","744009","1026430765","345910245100","252489230"
"007280","한국특강","KOSPI",,"2150","-20","-0.92","2165","2165","2060","90141","190639645","130267635700","60589598"
"032300","한국파마","KOSDAQ","우량기업부","26100","1650","6.75","23950","27900","23600","662238","17201687650","284664896100","10906701"
"168490","한국패러랠","KOSPI",,"2080","15","0.73","2060","2080","2060","56941","117834500","166441600000","80020000"
"037230","한국팩키지","KOSDAQ","중견기업부","2290","-10","-0.43","2215","2310","2215","43963","99396860","68242748830","29800327"
"010100","한국프랜지","KOSPI",,"2145","45","2.14","2090","2150","2055","53393","112676485","65316150900","30450420"
"047810","한국항공우주","KOSPI",,"48450","-450","-0.92","48550","49650","47150","1456726","70659181850","4722668934150","97475107"
"123690","한국화장품","KOSPI",,"6730","-70","-1.03","6610","6800","6550","57899","386146360","108137640000","16068000"
"003350","한국화장품제조","KOSPI",,"20300","450","2.27","19500","20300","18900","18150","354868400","91999600000","4532000"
"030520","한글과컴퓨터","KOSDAQ","우량기업부","13250","-300","-2.21","13350","13600","13150","137212","1828782700","333950747500","25203830"
"052600","한네트","KOSDAQ","중견기업부","5470","110","2.05","5200","5660","5180","558166","3048093270","63253439000","11563700"
"011500","한농화성","KOSPI",,"12300","-100","-0.81","12150","12600","11800","246612","3035663150","192335616600","15637042"
"002390","한독","KOSPI",,"14800","-50","-0.34","14750","14900","14550","18749","276168800","203700288400","13763533"
"256150","한독크린텍","KOSDAQ","벤처기업부","8810","-30","-0.34","8800","8840","8720","12780","111812060","73959950000","8395000"
"092460","한라IMS","KOSDAQ","우량기업부","4710","5","0.11","4575","4745","4520","28719","133165420","82978269570","17617467"
"053690","한미글로벌","KOSPI",,"21300","600","2.90","20300","21300","19400","2456528","50630107600","233395815000","10957550"
"042700","한미반도체","KOSPI",,"10800","-450","-4.00","10950","11250","10550","749018","8097750100","1068333343200","98919754"
"008930","한미사이언스","KOSPI",,"31550","-250","-0.79","31700","32500","31450","85317","2718810650","2165077230200","68623684"
"128940","한미약품","KOSPI",,"229000","-1000","-0.43","226500","231500","226000","30780","7039230000","2820815359000","12317971"
"047080","한빛소프트","KOSDAQ","중견기업부","3210","-45","-1.38","3150","3325","3135","81851","262674565","79679782020","24822362"
"009240","한샘","KOSPI",,"42750","-800","-1.84","42700","44050","42700","59455","2568186300","1006075422000","23533928"
"020000","한섬","KOSPI",,"25700","-150","-0.58","26200","26350","25350","54066","1391355800","632991000000","24630000"
"003680","한성기업","KOSPI",,"5310","-10","-0.19","5220","5380","5220","28481","151135630","32972524650","6209515"
"105630","한세실업","KOSPI",,"13400","-1150","-7.90","14350","14450","13100","1017673","13715148700","536000000000","40000000"
"069640","한세엠케이","KOSPI",,"2740","-60","-2.14","2775","2975","2505","6792","18597055","82491815480","30106502"
"016450","한세예스24홀딩스","KOSPI",,"4075","-240","-5.56","4140","4190","4075","138630","571729585","163000000000","40000000"
"010420","한솔PNS","KOSPI",,"1555","35","2.30","1520","1560","1460","65446","99931705","31866633660","20493012"
"009180","한솔로지스틱스","KOSPI",,"2540","0","0.00","2465","2550","2455","92490","231479065","69792659500","27477425"
"114810","한솔아이원스","KOSDAQ","투자주의환기종목(소속부없음)","6050","-120","-1.94","5980","6180","5960","100260","606468610","177580652700","29352174"
"070590","한솔인티큐브","KOSDAQ","중견기업부","1705","10","0.59","1695","1735","1595","25373","42446355","23664583305","13879521"
"213500","한솔제지","KOSPI",,"15000","-100","-0.66","15100","15150","14700","96803","1438473250","357008640000","23800576"
"014680","한솔케미칼","KOSPI",,"170000","-2500","-1.45","171000","171500","167000","58120","9839390000","1926983150000","11335195"
"004710","한솔테크닉스","KOSPI",,"4530","-90","-1.95","4500","4600","4465","136548","616867510","145457747340","32109878"
"004150","한솔홀딩스","KOSPI",,"3125","10","0.32","3110","3125","3050","55762","172442575","131276803125","42008577"
"025750","한솔홈데코","KOSPI",,"1030","-5","-0.48","1015","1040","1000","351333","358149100","82982103470","80565149"
"226440","한송네오텍","KOSDAQ","관리종목(소속부없음)","1530","0","0.00","0","0","0","0","0","90418067280","59096776"
"042520","한스바이오메드","KOSDAQ","벤처기업부","9610","160","1.69","9400","9700","9400","16081","153742530","97089647410","10102981"
"004960","한신공영","KOSPI",,"9070","-210","-2.26","9080","9230","8970","108382","981274220","104946267140","11570702"
"011700","한신기계","KOSPI",,"6320","70","1.12","6100","6370","6100","694261","4350943970","205059674320","32446151"
"078350","한양디지텍","KOSDAQ","우량기업부","10000","0","0.00","9810","10200","9680","49580","492163070","152443820000","15244382"
"045100","한양이엔지","KOSDAQ","우량기업부","12850","-100","-0.77","12750","13050","12550","96612","1236332650","231300000000","18000000"
"001750","한양증권","KOSPI",,"8920","-20","-0.22","8940","9020","8710","4881","43269360","113538523280","12728534"
"001755","한양증권우","KOSPI",,"14600","100","0.69","14000","14600","14000","244","3474850","7665000000","525000"
"018880","한온시스템","KOSPI",,"8320","-760","-8.37","9090","9090","8320","1853878","15705757260","4441216000000","533800000"
"009420","한올바이오파마","KOSPI",,"13300","100","0.76","13100","13750","12950","180981","2431550000","694800485400","52240638"
"014130","한익스프레스","KOSPI",,"4510","-10","-0.22","4450","4545","4280","26401","115323315","54120000000","12000000"
"046110","한일네트웍스","KOSDAQ","우량기업부","12000","0","0.00","12000","12000","12000","62784","753408000","143450724000","11954227"
"024740","한일단조","KOSDAQ","중견기업부","2795","-50","-1.76","2800","2820","2675","1012084","2765103970","83546261760","29891328"
"005860","한일사료","KOSDAQ","중견기업부","6120","-150","-2.39","6770","6770","6100","6780634","43741280370","241150552200","39403685"
"300720","한일시멘트","KOSPI",,"11350","-50","-0.44","11300","11750","11200","100749","1147570600","786118479000","69261540"
"123840","한일진공","KOSDAQ","중견기업부","469","1","0.21","438","470","438","35456","16132544","40451950217","86251493"
"002220","한일철강","KOSPI",,"3335","-40","-1.19","3280","3470","3280","40566","135833680","89036029100","26697460"
"006390","한일현대시멘트","KOSPI",,"18950","-50","-0.26","18550","19050","18400","10711","200427400","336827438250","17774535"
"003300","한일홀딩스","KOSPI",,"11100","-200","-1.77","11200","11200","10950","5781","63858700","342245012400","30832884"
"007770","한일화학","KOSDAQ","우량기업부","22650","1450","6.84","20700","23000","20650","274277","6115561650","79501500000","3510000"
